model,year,climate_zone,output_var,input_var,n_samples,pawn_original,pawn_boot_mean,pawn_boot_std,pawn_ci_lower,pawn_ci_upper,pawn_significant
CLASSIC,1996,CD,tran,precipitation,13045,0.2981984261101136,0.29851130439943013,0.011329185334045939,0.27695476209576686,0.32095767083878524,True
CLASSIC,1996,CD,tran,lai,13045,0.5243814147608705,0.5248086231987779,0.009316762170524122,0.505271033513523,0.540647474853909,True
CLASSIC,1996,CD,evspsblveg,precipitation,13045,0.35108615071988414,0.35318188279686125,0.008956407552633537,0.3356688875999032,0.36928581993093373,True
CLASSIC,1996,CD,evspsblveg,lai,13045,0.5676648324617555,0.5696533827251601,0.0057650796954632835,0.5572194026278032,0.5797810996124526,True
CLASSIC,1996,CD,evspsblsoi,precipitation,13045,0.300235608040726,0.3021876058336301,0.00997245878977832,0.2833549942800415,0.3215532531490973,True
CLASSIC,1996,CD,evspsblsoi,lai,13045,0.3654397025327888,0.36829480931274383,0.01214599911473238,0.3445109178514103,0.38937551657763914,True
CLASSIC,1997,HW,evapotrans,precipitation,13273,0.280206502194365,0.28131688526433196,0.007770770426560157,0.26716223813684054,0.29632728907406386,True
CLASSIC,1997,HW,evapotrans,lai,13273,0.3473783489733395,0.34858045435102547,0.006737962239990766,0.3342272609553397,0.3614689617351824,True
CLASSIC,1997,HW,tran,precipitation,13273,0.2296724474179396,0.23236323701341666,0.007702472258704146,0.21808721804009493,0.24846178073832625,True
CLASSIC,1997,HW,tran,lai,13273,0.4135642947865845,0.4131773776098228,0.005809165714086024,0.4001921861870656,0.4236522375736744,True
CLASSIC,1997,HW,evspsblveg,precipitation,13273,0.351472272192906,0.3525478689076668,0.007655800062941893,0.3342737731317495,0.3673213358955747,True
CLASSIC,1997,HW,evspsblveg,lai,13273,0.43804753813190067,0.4393398802618802,0.005385409579587964,0.42863922169974367,0.4500131543691581,True
CLASSIC,1997,HW,evspsblsoi,precipitation,13273,0.26072847859455606,0.26060733352715604,0.0066573699562962425,0.24848059360129737,0.27268703008569595,True
CLASSIC,1997,HW,evspsblsoi,lai,13273,0.4080773809702922,0.40666904961774397,0.006579280746335011,0.39363694377048464,0.41844450487422913,True
CLASSIC,1997,HD,evapotrans,precipitation,11823,0.5049917257277906,0.5080419270975554,0.005466338931131389,0.49572887618690614,0.5192512697680675,True
CLASSIC,1997,HD,evapotrans,lai,11823,0.4863275187183546,0.48753786343463246,0.007512271501329853,0.4732533435228262,0.5020723227143563,True
CLASSIC,1997,HD,tran,precipitation,11823,0.47312031813759803,0.4746559095750121,0.005488718025322836,0.4636755646556204,0.48417113143505336,True
CLASSIC,1997,HD,tran,lai,11823,0.6078747824832524,0.6078478691041496,0.005390241334412626,0.5970718061305335,0.6177588167546556,True
CLASSIC,1997,HD,evspsblveg,precipitation,11823,0.5160340421450681,0.5167126288648073,0.005427642903168977,0.5075996496436892,0.526941368932911,True
CLASSIC,1997,HD,evspsblveg,lai,11823,0.6112569451868529,0.6115178457583434,0.005462154748232685,0.5997037951064152,0.6210899398099515,True
CLASSIC,1997,HD,evspsblsoi,precipitation,11823,0.4198838801506698,0.4213396219407859,0.0056895260261314775,0.4087058736347918,0.4320543986314429,True
