model,year,climate_zone,input_var,output_var,pawn_median,pawn_max,n_samples
CLASSIC,1999,CD,precipitation,tran,0.30284711148415994,0.5892423311004698,12418
CLASSIC,1999,CD,lai,tran,0.5087231173697524,0.7912795539382471,12418
CLASSIC,1999,CD,precipitation,evspsblveg,0.3154141854394272,0.5892956385437766,12418
CLASSIC,1999,CD,lai,evspsblveg,0.5483230539845412,0.8263061075178127,12418
CLASSIC,1999,CD,precipitation,evspsblsoi,0.2833036205845017,0.6190185078906358,12418
CLASSIC,1999,CD,lai,evspsblsoi,0.36908567870285436,0.6905006136026985,12418
CLASSIC,2000,HW,precipitation,evapotrans,0.2914323458648836,0.47064440065536023,12318
CLASSIC,2000,HW,lai,evapotrans,0.36335525774761046,0.6408610670057333,12318
CLASSIC,2000,HW,precipitation,tran,0.1940964995793296,0.4567504159260126,12318
CLASSIC,2000,HW,lai,tran,0.4069015647041706,0.731459267717183,12318
CLASSIC,2000,HW,precipitation,evspsblveg,0.31453067045797195,0.5970382008801396,12318
CLASSIC,2000,HW,lai,evspsblveg,0.43072097268699805,0.7645819231912754,12318
CLASSIC,2000,HW,precipitation,evspsblsoi,0.2019019653426619,0.4102492024131089,12318
CLASSIC,2000,HW,lai,evspsblsoi,0.384871521561731,0.6230039241485905,12318
CLASSIC,2000,HD,precipitation,evapotrans,0.5113909037123263,0.6773236798238962,11053
CLASSIC,2000,HD,lai,evapotrans,0.4550562427923378,0.6657995400067181,11053
CLASSIC,2000,HD,precipitation,tran,0.415261841790849,0.640077045393451,11053
CLASSIC,2000,HD,lai,tran,0.6083337665947657,0.7997004078164243,11053
CLASSIC,2000,HD,precipitation,evspsblveg,0.4571401244621091,0.6546955414949683,11053
CLASSIC,2000,HD,lai,evspsblveg,0.585888313526804,0.7752022189977633,11053
CLASSIC,2000,HD,precipitation,evspsblsoi,0.4216869480893604,0.6719639578303882,11053
CLASSIC,2000,HD,lai,evspsblsoi,0.341428582880872,0.6501557010191796,11053
